PID    | Hora Atual
708920 | 19:45:16.546
176375 | 19:45:16.546
769091 | 19:45:16.546
641233 | 19:45:16.546
724301 | 19:45:16.547
663181 | 19:45:16.547
063070 | 19:45:16.547
513897 | 19:45:16.547
323631 | 19:45:16.548
126185 | 19:45:16.548
069885 | 19:45:16.548
738053 | 19:45:16.548
118339 | 19:45:16.549
339940 | 19:45:16.549
119100 | 19:45:16.549
051408 | 19:45:16.549
232302 | 19:45:16.550
352693 | 19:45:16.550
670214 | 19:45:16.550
981601 | 19:45:16.550
559124 | 19:45:16.551
545407 | 19:45:16.551
491364 | 19:45:16.551
844127 | 19:45:16.551
318997 | 19:45:16.552
273787 | 19:45:16.552
791414 | 19:45:16.552
935645 | 19:45:16.553
920574 | 19:45:16.553
967088 | 19:45:16.553
887736 | 19:45:16.553
461699 | 19:45:16.554
473090 | 19:45:16.554
918152 | 19:45:16.554
410348 | 19:45:16.554
803601 | 19:45:16.555
228664 | 19:45:16.555
763717 | 19:45:16.555
272565 | 19:45:16.555
659583 | 19:45:16.556
725692 | 19:45:16.556
889704 | 19:45:16.556
975934 | 19:45:16.556
938736 | 19:45:16.557
695731 | 19:45:16.557
080963 | 19:45:16.557
752861 | 19:45:16.557
505359 | 19:45:16.558
297374 | 19:45:16.558
253856 | 19:45:16.558
823095 | 19:45:16.558
669415 | 19:45:16.559
000306 | 19:45:16.559
764344 | 19:45:16.559
779593 | 19:45:16.559
335302 | 19:45:16.560
188950 | 19:45:16.560
454963 | 19:45:16.560
294691 | 19:45:16.560
742154 | 19:45:16.560
022011 | 19:45:16.560
374069 | 19:45:16.560
803785 | 19:45:16.561
684174 | 19:45:16.561
975244 | 19:45:16.561
167416 | 19:45:16.561
340220 | 19:45:16.562
659358 | 19:45:16.562
825543 | 19:45:16.562
377175 | 19:45:16.562
492394 | 19:45:16.563
885265 | 19:45:16.563
481497 | 19:45:16.563
434602 | 19:45:16.563
332730 | 19:45:16.564
168077 | 19:45:16.564
147525 | 19:45:16.564
651368 | 19:45:16.564
269631 | 19:45:16.565
663246 | 19:45:16.565
748237 | 19:45:16.565
942501 | 19:45:16.565
023522 | 19:45:16.566
150784 | 19:45:16.566
692873 | 19:45:16.566
734914 | 19:45:16.566
076381 | 19:45:16.567
464397 | 19:45:16.567
180846 | 19:45:16.567
232044 | 19:45:16.567
482944 | 19:45:16.568
862079 | 19:45:16.568
191094 | 19:45:16.568
621821 | 19:45:16.568
964889 | 19:45:16.569
275852 | 19:45:16.569
081434 | 19:45:16.569
789086 | 19:45:16.569
898647 | 19:45:16.570
958091 | 19:45:16.570
056164 | 19:45:16.570
332596 | 19:45:16.570
221803 | 19:45:16.571
804399 | 19:45:16.571
831962 | 19:45:16.571
136733 | 19:45:16.571
843494 | 19:45:16.572
769932 | 19:45:16.572
085037 | 19:45:16.572
482721 | 19:45:16.572
955261 | 19:45:16.573
476219 | 19:45:16.573
404753 | 19:45:16.573
235944 | 19:45:16.573
952882 | 19:45:16.574
598654 | 19:45:16.574
588041 | 19:45:16.574
474379 | 19:45:16.574
805415 | 19:45:16.575
215817 | 19:45:16.575
953426 | 19:45:16.575
268303 | 19:45:16.575
667416 | 19:45:16.576
994075 | 19:45:16.576
685803 | 19:45:16.576
236275 | 19:45:16.576
579896 | 19:45:16.577
023192 | 19:45:16.577
708920 | 19:45:16.577
176375 | 19:45:16.577
769091 | 19:45:16.578
641233 | 19:45:16.578
724301 | 19:45:16.578
663181 | 19:45:16.578
063070 | 19:45:16.579
513897 | 19:45:16.579
323631 | 19:45:16.579
126185 | 19:45:16.579
069885 | 19:45:16.580
738053 | 19:45:16.580
118339 | 19:45:16.580
339940 | 19:45:16.580
119100 | 19:45:16.581
051408 | 19:45:16.581
232302 | 19:45:16.581
352693 | 19:45:16.581
670214 | 19:45:16.582
981601 | 19:45:16.582
559124 | 19:45:16.582
545407 | 19:45:16.582
491364 | 19:45:16.583
844127 | 19:45:16.583
318997 | 19:45:16.583
273787 | 19:45:16.583
791414 | 19:45:16.584
935645 | 19:45:16.584
920574 | 19:45:16.584
967088 | 19:45:16.584
887736 | 19:45:16.585
461699 | 19:45:16.585
473090 | 19:45:16.585
918152 | 19:45:16.585
410348 | 19:45:16.586
803601 | 19:45:16.586
228664 | 19:45:16.586
763717 | 19:45:16.586
272565 | 19:45:16.587
659583 | 19:45:16.587
725692 | 19:45:16.587
889704 | 19:45:16.587
975934 | 19:45:16.588
938736 | 19:45:16.588
695731 | 19:45:16.588
080963 | 19:45:16.588
752861 | 19:45:16.589
505359 | 19:45:16.589
297374 | 19:45:16.589
253856 | 19:45:16.589
823095 | 19:45:16.590
669415 | 19:45:16.590
000306 | 19:45:16.590
764344 | 19:45:16.590
779593 | 19:45:16.591
335302 | 19:45:16.591
188950 | 19:45:16.591
454963 | 19:45:16.591
294691 | 19:45:16.591
742154 | 19:45:16.592
022011 | 19:45:16.592
374069 | 19:45:16.592
803785 | 19:45:16.592
684174 | 19:45:16.593
975244 | 19:45:16.593
167416 | 19:45:16.593
340220 | 19:45:16.593
659358 | 19:45:16.594
825543 | 19:45:16.594
377175 | 19:45:16.594
492394 | 19:45:16.594
885265 | 19:45:16.595
481497 | 19:45:16.595
434602 | 19:45:16.595
332730 | 19:45:16.595
168077 | 19:45:16.595
147525 | 19:45:16.596
651368 | 19:45:16.596
269631 | 19:45:16.596
663246 | 19:45:16.596
748237 | 19:45:16.597
942501 | 19:45:16.597
023522 | 19:45:16.597
150784 | 19:45:16.597
692873 | 19:45:16.598
734914 | 19:45:16.598
076381 | 19:45:16.598
464397 | 19:45:16.598
180846 | 19:45:16.599
232044 | 19:45:16.599
482944 | 19:45:16.599
862079 | 19:45:16.599
191094 | 19:45:16.600
621821 | 19:45:16.600
964889 | 19:45:16.600
275852 | 19:45:16.600
081434 | 19:45:16.601
789086 | 19:45:16.601
898647 | 19:45:16.601
958091 | 19:45:16.601
056164 | 19:45:16.601
332596 | 19:45:16.601
221803 | 19:45:16.601
804399 | 19:45:16.601
831962 | 19:45:16.602
136733 | 19:45:16.602
843494 | 19:45:16.602
769932 | 19:45:16.602
085037 | 19:45:16.603
482721 | 19:45:16.603
955261 | 19:45:16.603
476219 | 19:45:16.603
404753 | 19:45:16.604
235944 | 19:45:16.604
952882 | 19:45:16.604
598654 | 19:45:16.604
588041 | 19:45:16.605
474379 | 19:45:16.605
805415 | 19:45:16.605
215817 | 19:45:16.605
953426 | 19:45:16.606
268303 | 19:45:16.606
667416 | 19:45:16.606
994075 | 19:45:16.606
685803 | 19:45:16.607
236275 | 19:45:16.607
579896 | 19:45:16.607
023192 | 19:45:16.607
708920 | 19:45:16.608
176375 | 19:45:16.608
769091 | 19:45:16.608
641233 | 19:45:16.608
724301 | 19:45:16.609
663181 | 19:45:16.609
063070 | 19:45:16.609
513897 | 19:45:16.609
323631 | 19:45:16.610
126185 | 19:45:16.610
069885 | 19:45:16.610
738053 | 19:45:16.610
118339 | 19:45:16.611
339940 | 19:45:16.611
119100 | 19:45:16.611
051408 | 19:45:16.611
232302 | 19:45:16.612
352693 | 19:45:16.612
670214 | 19:45:16.612
981601 | 19:45:16.612
559124 | 19:45:16.613
545407 | 19:45:16.613
491364 | 19:45:16.613
844127 | 19:45:16.613
318997 | 19:45:16.614
273787 | 19:45:16.614
791414 | 19:45:16.614
935645 | 19:45:16.614
920574 | 19:45:16.615
967088 | 19:45:16.615
887736 | 19:45:16.615
461699 | 19:45:16.615
473090 | 19:45:16.615
918152 | 19:45:16.616
410348 | 19:45:16.616
803601 | 19:45:16.616
228664 | 19:45:16.616
763717 | 19:45:16.617
272565 | 19:45:16.617
659583 | 19:45:16.617
725692 | 19:45:16.617
889704 | 19:45:16.618
975934 | 19:45:16.618
938736 | 19:45:16.618
695731 | 19:45:16.618
080963 | 19:45:16.619
752861 | 19:45:16.619
505359 | 19:45:16.619
297374 | 19:45:16.619
253856 | 19:45:16.620
823095 | 19:45:16.620
669415 | 19:45:16.620
000306 | 19:45:16.620
764344 | 19:45:16.621
779593 | 19:45:16.621
335302 | 19:45:16.621
188950 | 19:45:16.621
454963 | 19:45:16.622
294691 | 19:45:16.622
742154 | 19:45:16.622
022011 | 19:45:16.622
374069 | 19:45:16.623
803785 | 19:45:16.623
684174 | 19:45:16.623
975244 | 19:45:16.623
167416 | 19:45:16.623
340220 | 19:45:16.624
659358 | 19:45:16.624
825543 | 19:45:16.624
377175 | 19:45:16.624
492394 | 19:45:16.625
885265 | 19:45:16.625
481497 | 19:45:16.625
434602 | 19:45:16.625
332730 | 19:45:16.626
168077 | 19:45:16.626
147525 | 19:45:16.626
651368 | 19:45:16.626
269631 | 19:45:16.627
663246 | 19:45:16.627
748237 | 19:45:16.627
942501 | 19:45:16.627
023522 | 19:45:16.628
150784 | 19:45:16.628
692873 | 19:45:16.628
734914 | 19:45:16.628
076381 | 19:45:16.629
464397 | 19:45:16.629
180846 | 19:45:16.629
232044 | 19:45:16.629
482944 | 19:45:16.630
862079 | 19:45:16.630
191094 | 19:45:16.630
621821 | 19:45:16.630
964889 | 19:45:16.631
275852 | 19:45:16.631
081434 | 19:45:16.631
789086 | 19:45:16.631
898647 | 19:45:16.632
958091 | 19:45:16.632
056164 | 19:45:16.632
332596 | 19:45:16.633
221803 | 19:45:16.633
804399 | 19:45:16.633
831962 | 19:45:16.633
136733 | 19:45:16.633
843494 | 19:45:16.634
769932 | 19:45:16.634
085037 | 19:45:16.634
482721 | 19:45:16.634
955261 | 19:45:16.635
476219 | 19:45:16.635
404753 | 19:45:16.635
235944 | 19:45:16.635
952882 | 19:45:16.636
598654 | 19:45:16.636
588041 | 19:45:16.636
474379 | 19:45:16.637
805415 | 19:45:16.637
215817 | 19:45:16.637
953426 | 19:45:16.637
268303 | 19:45:16.638
667416 | 19:45:16.638
994075 | 19:45:16.638
685803 | 19:45:16.638
236275 | 19:45:16.639
579896 | 19:45:16.639
023192 | 19:45:16.639
708920 | 19:45:16.639
176375 | 19:45:16.640
769091 | 19:45:16.640
641233 | 19:45:16.640
724301 | 19:45:16.640
663181 | 19:45:16.641
063070 | 19:45:16.641
513897 | 19:45:16.641
323631 | 19:45:16.641
126185 | 19:45:16.642
069885 | 19:45:16.642
738053 | 19:45:16.642
118339 | 19:45:16.642
339940 | 19:45:16.643
119100 | 19:45:16.643
051408 | 19:45:16.643
232302 | 19:45:16.643
352693 | 19:45:16.643
670214 | 19:45:16.643
981601 | 19:45:16.643
559124 | 19:45:16.643
545407 | 19:45:16.644
491364 | 19:45:16.644
844127 | 19:45:16.644
318997 | 19:45:16.644
273787 | 19:45:16.645
791414 | 19:45:16.645
935645 | 19:45:16.645
920574 | 19:45:16.645
967088 | 19:45:16.646
887736 | 19:45:16.646
461699 | 19:45:16.646
473090 | 19:45:16.646
918152 | 19:45:16.647
410348 | 19:45:16.647
803601 | 19:45:16.647
228664 | 19:45:16.647
763717 | 19:45:16.648
272565 | 19:45:16.648
659583 | 19:45:16.648
725692 | 19:45:16.648
889704 | 19:45:16.649
975934 | 19:45:16.649
938736 | 19:45:16.649
695731 | 19:45:16.649
080963 | 19:45:16.650
752861 | 19:45:16.650
505359 | 19:45:16.650
297374 | 19:45:16.651
253856 | 19:45:16.651
823095 | 19:45:16.651
669415 | 19:45:16.651
000306 | 19:45:16.652
764344 | 19:45:16.652
779593 | 19:45:16.652
335302 | 19:45:16.652
188950 | 19:45:16.653
454963 | 19:45:16.653
294691 | 19:45:16.653
742154 | 19:45:16.653
022011 | 19:45:16.654
374069 | 19:45:16.654
803785 | 19:45:16.654
684174 | 19:45:16.654
975244 | 19:45:16.654
167416 | 19:45:16.655
340220 | 19:45:16.655
659358 | 19:45:16.655
825543 | 19:45:16.655
377175 | 19:45:16.656
492394 | 19:45:16.656
885265 | 19:45:16.656
481497 | 19:45:16.657
434602 | 19:45:16.657
332730 | 19:45:16.657
168077 | 19:45:16.657
147525 | 19:45:16.658
651368 | 19:45:16.658
269631 | 19:45:16.658
663246 | 19:45:16.658
748237 | 19:45:16.659
942501 | 19:45:16.659
023522 | 19:45:16.659
150784 | 19:45:16.659
692873 | 19:45:16.659
734914 | 19:45:16.660
076381 | 19:45:16.660
464397 | 19:45:16.660
180846 | 19:45:16.660
232044 | 19:45:16.661
482944 | 19:45:16.661
862079 | 19:45:16.661
191094 | 19:45:16.661
621821 | 19:45:16.662
964889 | 19:45:16.662
275852 | 19:45:16.662
081434 | 19:45:16.662
789086 | 19:45:16.663
898647 | 19:45:16.663
958091 | 19:45:16.663
056164 | 19:45:16.663
332596 | 19:45:16.664
221803 | 19:45:16.664
804399 | 19:45:16.664
831962 | 19:45:16.665
136733 | 19:45:16.665
843494 | 19:45:16.665
769932 | 19:45:16.665
085037 | 19:45:16.666
482721 | 19:45:16.666
955261 | 19:45:16.666
476219 | 19:45:16.666
404753 | 19:45:16.667
235944 | 19:45:16.667
952882 | 19:45:16.667
598654 | 19:45:16.667
588041 | 19:45:16.667
474379 | 19:45:16.668
805415 | 19:45:16.668
215817 | 19:45:16.668
953426 | 19:45:16.668
268303 | 19:45:16.669
667416 | 19:45:16.669
994075 | 19:45:16.669
685803 | 19:45:16.669
236275 | 19:45:16.670
579896 | 19:45:16.670
023192 | 19:45:16.670
708920 | 19:45:16.670
176375 | 19:45:16.671
769091 | 19:45:16.671
641233 | 19:45:16.671
724301 | 19:45:16.671
663181 | 19:45:16.672
063070 | 19:45:16.672
513897 | 19:45:16.672
323631 | 19:45:16.672
126185 | 19:45:16.673
069885 | 19:45:16.673
738053 | 19:45:16.673
118339 | 19:45:16.673
339940 | 19:45:16.674
119100 | 19:45:16.674
051408 | 19:45:16.674
232302 | 19:45:16.674
352693 | 19:45:16.675
670214 | 19:45:16.675
981601 | 19:45:16.675
559124 | 19:45:16.675
545407 | 19:45:16.676
491364 | 19:45:16.676
844127 | 19:45:16.676
318997 | 19:45:16.676
273787 | 19:45:16.677
791414 | 19:45:16.677
935645 | 19:45:16.677
920574 | 19:45:16.677
967088 | 19:45:16.678
887736 | 19:45:16.678
461699 | 19:45:16.678
473090 | 19:45:16.678
918152 | 19:45:16.678
410348 | 19:45:16.679
803601 | 19:45:16.679
228664 | 19:45:16.679
763717 | 19:45:16.679
272565 | 19:45:16.680
659583 | 19:45:16.680
725692 | 19:45:16.680
889704 | 19:45:16.680
975934 | 19:45:16.681
938736 | 19:45:16.681
695731 | 19:45:16.681
080963 | 19:45:16.681
752861 | 19:45:16.682
505359 | 19:45:16.682
297374 | 19:45:16.682
253856 | 19:45:16.682
823095 | 19:45:16.683
669415 | 19:45:16.683
000306 | 19:45:16.683
764344 | 19:45:16.683
779593 | 19:45:16.684
335302 | 19:45:16.684
188950 | 19:45:16.684
454963 | 19:45:16.684
294691 | 19:45:16.684
742154 | 19:45:16.684
022011 | 19:45:16.684
374069 | 19:45:16.684
803785 | 19:45:16.685
684174 | 19:45:16.685
975244 | 19:45:16.685
167416 | 19:45:16.685
340220 | 19:45:16.686
659358 | 19:45:16.686
825543 | 19:45:16.686
377175 | 19:45:16.686
492394 | 19:45:16.687
885265 | 19:45:16.687
481497 | 19:45:16.687
434602 | 19:45:16.687
332730 | 19:45:16.688
168077 | 19:45:16.688
147525 | 19:45:16.688
651368 | 19:45:16.688
269631 | 19:45:16.689
663246 | 19:45:16.689
748237 | 19:45:16.689
942501 | 19:45:16.689
023522 | 19:45:16.689
150784 | 19:45:16.690
692873 | 19:45:16.690
734914 | 19:45:16.690
076381 | 19:45:16.691
464397 | 19:45:16.691
180846 | 19:45:16.691
232044 | 19:45:16.691
482944 | 19:45:16.692
862079 | 19:45:16.692
191094 | 19:45:16.692
621821 | 19:45:16.692
964889 | 19:45:16.693
275852 | 19:45:16.693
081434 | 19:45:16.693
789086 | 19:45:16.693
898647 | 19:45:16.694
958091 | 19:45:16.694
056164 | 19:45:16.694
332596 | 19:45:16.694
221803 | 19:45:16.695
804399 | 19:45:16.695
831962 | 19:45:16.695
136733 | 19:45:16.695
843494 | 19:45:16.696
769932 | 19:45:16.696
085037 | 19:45:16.696
482721 | 19:45:16.696
955261 | 19:45:16.697
476219 | 19:45:16.697
404753 | 19:45:16.697
235944 | 19:45:16.697
952882 | 19:45:16.698
598654 | 19:45:16.698
588041 | 19:45:16.698
474379 | 19:45:16.698
805415 | 19:45:16.699
215817 | 19:45:16.699
953426 | 19:45:16.699
268303 | 19:45:16.699
667416 | 19:45:16.700
994075 | 19:45:16.700
685803 | 19:45:16.700
236275 | 19:45:16.700
579896 | 19:45:16.701
023192 | 19:45:16.701
708920 | 19:45:16.701
176375 | 19:45:16.701
769091 | 19:45:16.702
641233 | 19:45:16.702
724301 | 19:45:16.702
663181 | 19:45:16.702
063070 | 19:45:16.703
513897 | 19:45:16.703
323631 | 19:45:16.703
126185 | 19:45:16.703
069885 | 19:45:16.704
738053 | 19:45:16.704
118339 | 19:45:16.704
339940 | 19:45:16.704
119100 | 19:45:16.705
051408 | 19:45:16.705
232302 | 19:45:16.705
352693 | 19:45:16.705
670214 | 19:45:16.706
981601 | 19:45:16.706
559124 | 19:45:16.706
545407 | 19:45:16.706
491364 | 19:45:16.707
844127 | 19:45:16.707
318997 | 19:45:16.707
273787 | 19:45:16.707
791414 | 19:45:16.708
935645 | 19:45:16.708
920574 | 19:45:16.708
967088 | 19:45:16.708
887736 | 19:45:16.709
461699 | 19:45:16.709
473090 | 19:45:16.709
918152 | 19:45:16.709
410348 | 19:45:16.710
803601 | 19:45:16.710
228664 | 19:45:16.710
763717 | 19:45:16.710
272565 | 19:45:16.711
659583 | 19:45:16.711
725692 | 19:45:16.711
889704 | 19:45:16.711
975934 | 19:45:16.712
938736 | 19:45:16.712
695731 | 19:45:16.712
080963 | 19:45:16.712
752861 | 19:45:16.713
505359 | 19:45:16.713
297374 | 19:45:16.713
253856 | 19:45:16.713
823095 | 19:45:16.714
669415 | 19:45:16.714
000306 | 19:45:16.714
764344 | 19:45:16.714
779593 | 19:45:16.715
335302 | 19:45:16.715
188950 | 19:45:16.715
454963 | 19:45:16.715
294691 | 19:45:16.715
742154 | 19:45:16.716
022011 | 19:45:16.716
374069 | 19:45:16.716
803785 | 19:45:16.716
684174 | 19:45:16.717
975244 | 19:45:16.717
167416 | 19:45:16.717
340220 | 19:45:16.717
659358 | 19:45:16.718
825543 | 19:45:16.718
377175 | 19:45:16.718
492394 | 19:45:16.719
885265 | 19:45:16.719
481497 | 19:45:16.719
434602 | 19:45:16.719
332730 | 19:45:16.720
168077 | 19:45:16.720
147525 | 19:45:16.720
651368 | 19:45:16.720
269631 | 19:45:16.720
663246 | 19:45:16.721
748237 | 19:45:16.721
942501 | 19:45:16.721
023522 | 19:45:16.721
150784 | 19:45:16.722
692873 | 19:45:16.722
734914 | 19:45:16.722
076381 | 19:45:16.722
464397 | 19:45:16.723
180846 | 19:45:16.723
232044 | 19:45:16.723
482944 | 19:45:16.723
862079 | 19:45:16.724
191094 | 19:45:16.724
621821 | 19:45:16.724
964889 | 19:45:16.724
275852 | 19:45:16.725
081434 | 19:45:16.725
789086 | 19:45:16.725
898647 | 19:45:16.725
958091 | 19:45:16.726
056164 | 19:45:16.726
332596 | 19:45:16.726
221803 | 19:45:16.726
804399 | 19:45:16.726
831962 | 19:45:16.726
136733 | 19:45:16.726
843494 | 19:45:16.726
769932 | 19:45:16.727
085037 | 19:45:16.727
482721 | 19:45:16.727
955261 | 19:45:16.727
476219 | 19:45:16.728
404753 | 19:45:16.728
235944 | 19:45:16.728
952882 | 19:45:16.728
598654 | 19:45:16.729
588041 | 19:45:16.729
474379 | 19:45:16.729
805415 | 19:45:16.729
215817 | 19:45:16.730
953426 | 19:45:16.730
268303 | 19:45:16.730
667416 | 19:45:16.730
994075 | 19:45:16.731
685803 | 19:45:16.731
236275 | 19:45:16.731
579896 | 19:45:16.731
023192 | 19:45:16.732
708920 | 19:45:16.732
176375 | 19:45:16.732
769091 | 19:45:16.732
641233 | 19:45:16.733
724301 | 19:45:16.733
663181 | 19:45:16.733
063070 | 19:45:16.733
513897 | 19:45:16.734
323631 | 19:45:16.734
126185 | 19:45:16.734
069885 | 19:45:16.734
738053 | 19:45:16.735
118339 | 19:45:16.735
339940 | 19:45:16.735
119100 | 19:45:16.735
051408 | 19:45:16.736
232302 | 19:45:16.736
352693 | 19:45:16.736
670214 | 19:45:16.736
981601 | 19:45:16.737
559124 | 19:45:16.737
545407 | 19:45:16.737
491364 | 19:45:16.737
844127 | 19:45:16.738
318997 | 19:45:16.738
273787 | 19:45:16.738
791414 | 19:45:16.738
935645 | 19:45:16.739
920574 | 19:45:16.739
967088 | 19:45:16.739
887736 | 19:45:16.739
461699 | 19:45:16.740
473090 | 19:45:16.740
918152 | 19:45:16.740
410348 | 19:45:16.740
803601 | 19:45:16.740
228664 | 19:45:16.741
763717 | 19:45:16.741
272565 | 19:45:16.741
659583 | 19:45:16.741
725692 | 19:45:16.742
889704 | 19:45:16.742
975934 | 19:45:16.742
938736 | 19:45:16.742
695731 | 19:45:16.743
080963 | 19:45:16.743
752861 | 19:45:16.743
505359 | 19:45:16.743
297374 | 19:45:16.744
253856 | 19:45:16.744
823095 | 19:45:16.744
669415 | 19:45:16.744
000306 | 19:45:16.745
764344 | 19:45:16.745
779593 | 19:45:16.745
335302 | 19:45:16.745
188950 | 19:45:16.746
454963 | 19:45:16.746
294691 | 19:45:16.746
742154 | 19:45:16.746
022011 | 19:45:16.747
374069 | 19:45:16.747
803785 | 19:45:16.747
684174 | 19:45:16.747
975244 | 19:45:16.748
167416 | 19:45:16.748
340220 | 19:45:16.748
659358 | 19:45:16.748
825543 | 19:45:16.749
377175 | 19:45:16.749
492394 | 19:45:16.749
885265 | 19:45:16.749
481497 | 19:45:16.750
434602 | 19:45:16.750
332730 | 19:45:16.750
168077 | 19:45:16.750
147525 | 19:45:16.750
651368 | 19:45:16.751
269631 | 19:45:16.751
663246 | 19:45:16.751
748237 | 19:45:16.751
942501 | 19:45:16.752
023522 | 19:45:16.752
150784 | 19:45:16.752
692873 | 19:45:16.752
734914 | 19:45:16.753
076381 | 19:45:16.753
464397 | 19:45:16.753
180846 | 19:45:16.753
232044 | 19:45:16.754
482944 | 19:45:16.754
862079 | 19:45:16.754
191094 | 19:45:16.754
621821 | 19:45:16.755
964889 | 19:45:16.755
275852 | 19:45:16.755
081434 | 19:45:16.755
789086 | 19:45:16.756
898647 | 19:45:16.756
958091 | 19:45:16.756
056164 | 19:45:16.756
332596 | 19:45:16.757
221803 | 19:45:16.757
804399 | 19:45:16.757
831962 | 19:45:16.758
136733 | 19:45:16.758
843494 | 19:45:16.758
769932 | 19:45:16.758
085037 | 19:45:16.759
482721 | 19:45:16.759
955261 | 19:45:16.759
476219 | 19:45:16.759
404753 | 19:45:16.760
235944 | 19:45:16.760
952882 | 19:45:16.760
598654 | 19:45:16.760
588041 | 19:45:16.761
474379 | 19:45:16.761
805415 | 19:45:16.761
215817 | 19:45:16.761
953426 | 19:45:16.762
268303 | 19:45:16.762
667416 | 19:45:16.762
994075 | 19:45:16.762
685803 | 19:45:16.762
236275 | 19:45:16.763
579896 | 19:45:16.763
023192 | 19:45:16.763
708920 | 19:45:16.764
176375 | 19:45:16.764
769091 | 19:45:16.764
641233 | 19:45:16.764
724301 | 19:45:16.765
663181 | 19:45:16.765
063070 | 19:45:16.765
513897 | 19:45:16.765
323631 | 19:45:16.766
126185 | 19:45:16.766
069885 | 19:45:16.766
738053 | 19:45:16.766
118339 | 19:45:16.767
339940 | 19:45:16.767
119100 | 19:45:16.767
051408 | 19:45:16.767
232302 | 19:45:16.767
352693 | 19:45:16.767
670214 | 19:45:16.767
981601 | 19:45:16.767
559124 | 19:45:16.767
545407 | 19:45:16.768
491364 | 19:45:16.768
844127 | 19:45:16.768
318997 | 19:45:16.769
273787 | 19:45:16.769
791414 | 19:45:16.769
935645 | 19:45:16.769
920574 | 19:45:16.770
967088 | 19:45:16.770
887736 | 19:45:16.770
461699 | 19:45:16.770
473090 | 19:45:16.771
918152 | 19:45:16.771
410348 | 19:45:16.771
803601 | 19:45:16.771
228664 | 19:45:16.771
763717 | 19:45:16.772
272565 | 19:45:16.772
659583 | 19:45:16.772
725692 | 19:45:16.772
889704 | 19:45:16.773
975934 | 19:45:16.773
938736 | 19:45:16.773
695731 | 19:45:16.773
080963 | 19:45:16.774
752861 | 19:45:16.774
505359 | 19:45:16.774
297374 | 19:45:16.774
253856 | 19:45:16.775
823095 | 19:45:16.775
669415 | 19:45:16.775
000306 | 19:45:16.775
764344 | 19:45:16.776
779593 | 19:45:16.776
335302 | 19:45:16.776
188950 | 19:45:16.776
454963 | 19:45:16.777
294691 | 19:45:16.777
742154 | 19:45:16.777
022011 | 19:45:16.777
374069 | 19:45:16.778
803785 | 19:45:16.778
684174 | 19:45:16.778
975244 | 19:45:16.778
167416 | 19:45:16.779
340220 | 19:45:16.779
659358 | 19:45:16.779
825543 | 19:45:16.779
377175 | 19:45:16.780
492394 | 19:45:16.780
885265 | 19:45:16.780
481497 | 19:45:16.781
434602 | 19:45:16.781
332730 | 19:45:16.781
168077 | 19:45:16.781
147525 | 19:45:16.781
651368 | 19:45:16.782
269631 | 19:45:16.782
663246 | 19:45:16.782
748237 | 19:45:16.782
942501 | 19:45:16.783
023522 | 19:45:16.783
150784 | 19:45:16.783
692873 | 19:45:16.783
734914 | 19:45:16.784
076381 | 19:45:16.784
464397 | 19:45:16.784
180846 | 19:45:16.784
232044 | 19:45:16.785
482944 | 19:45:16.785
862079 | 19:45:16.785
191094 | 19:45:16.785
621821 | 19:45:16.786
964889 | 19:45:16.786
275852 | 19:45:16.786
081434 | 19:45:16.786
789086 | 19:45:16.787
898647 | 19:45:16.787
958091 | 19:45:16.787
056164 | 19:45:16.787
332596 | 19:45:16.788
221803 | 19:45:16.788
804399 | 19:45:16.788
831962 | 19:45:16.788
136733 | 19:45:16.789
843494 | 19:45:16.789
769932 | 19:45:16.789
085037 | 19:45:16.789
482721 | 19:45:16.790
955261 | 19:45:16.790
476219 | 19:45:16.790
404753 | 19:45:16.790
235944 | 19:45:16.791
952882 | 19:45:16.791
598654 | 19:45:16.791
588041 | 19:45:16.791
474379 | 19:45:16.792
805415 | 19:45:16.792
215817 | 19:45:16.792
953426 | 19:45:16.792
268303 | 19:45:16.793
667416 | 19:45:16.793
994075 | 19:45:16.793
685803 | 19:45:16.793
236275 | 19:45:16.793
579896 | 19:45:16.794
023192 | 19:45:16.794
708920 | 19:45:16.794
176375 | 19:45:16.794
769091 | 19:45:16.795
641233 | 19:45:16.795
724301 | 19:45:16.795
663181 | 19:45:16.795
063070 | 19:45:16.796
513897 | 19:45:16.796
323631 | 19:45:16.796
126185 | 19:45:16.796
069885 | 19:45:16.797
738053 | 19:45:16.797
118339 | 19:45:16.797
339940 | 19:45:16.797
119100 | 19:45:16.798
051408 | 19:45:16.798
232302 | 19:45:16.798
352693 | 19:45:16.798
670214 | 19:45:16.799
981601 | 19:45:16.799
559124 | 19:45:16.799
545407 | 19:45:16.799
491364 | 19:45:16.800
844127 | 19:45:16.800
318997 | 19:45:16.800
273787 | 19:45:16.800
791414 | 19:45:16.801
935645 | 19:45:16.801
920574 | 19:45:16.801
967088 | 19:45:16.801
887736 | 19:45:16.802
461699 | 19:45:16.802
473090 | 19:45:16.802
918152 | 19:45:16.802
410348 | 19:45:16.803
803601 | 19:45:16.803
228664 | 19:45:16.803
763717 | 19:45:16.803
272565 | 19:45:16.804
659583 | 19:45:16.804
725692 | 19:45:16.804
889704 | 19:45:16.804
975934 | 19:45:16.805
938736 | 19:45:16.805
695731 | 19:45:16.805
080963 | 19:45:16.805
752861 | 19:45:16.806
505359 | 19:45:16.806
297374 | 19:45:16.806
253856 | 19:45:16.806
823095 | 19:45:16.807
669415 | 19:45:16.807
